transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000326,card_00726,2026-01-11T07:43:25Z,101.01,restaurant,SG,True,False
txn_0000327,card_00458,2026-01-24T05:26:28Z,24.36,online_retail,AE,False,False
txn_0000328,card_00180,2026-01-25T04:22:08Z,106.0,utilities,US,True,False
txn_0000329,card_00855,2026-01-06T09:13:53Z,113.07,electronics,SG,False,False
txn_0000330,card_00110,2026-01-16T23:11:58Z,208.01,utilities,DE,True,False
txn_0000331,card_00284,2026-01-06T06:11:58Z,16.37,fuel,SG,False,False
txn_0000332,card_00457,2026-01-25T03:17:49Z,344.79,online_retail,US,True,False
txn_0000333,card_00573,2026-01-23T14:17:45Z,87.42,online_retail,IN,False,False
txn_0000334,card_00348,2026-01-26T06:03:20Z,55.78,travel,SG,True,False
txn_0000335,card_00110,2026-01-26T20:02:58Z,13.46,entertainment,SG,True,False
txn_0000336,card_00876,2026-01-18T01:15:05Z,48.91,electronics,DE,False,False
txn_0000337,card_00655,2026-01-06T03:44:36Z,256.23,restaurant,US,True,False
txn_0000338,card_00822,2026-01-13T16:08:30Z,75.4,fuel,DE,True,False
txn_0000339,card_00584,2026-01-02T21:53:00Z,417.11,utilities,SG,False,False
txn_0000340,card_00859,2026-01-14T18:53:39Z,352.2,atm_withdrawal,IN,False,False
txn_0000341,card_00678,2026-01-09T03:02:40Z,36.63,entertainment,US,True,False
txn_0000342,card_00708,2026-01-08T04:26:40Z,57.51,atm_withdrawal,IN,False,False
txn_0000343,card_00644,2026-01-04T00:37:47Z,257.83,fuel,US,True,False
txn_0000344,card_00405,2026-01-09T07:28:49Z,64.97,online_retail,GB,False,False
txn_0000345,card_00685,2026-01-28T22:55:59Z,51.31,restaurant,SG,False,False
txn_0000346,card_00207,2026-01-25T07:21:15Z,102.93,electronics,US,True,False
txn_0000347,card_00714,2026-01-28T07:48:29Z,471.86,pharmacy,DE,False,False
txn_0000348,card_00890,2026-01-11T20:32:30Z,43.85,atm_withdrawal,GB,False,False
txn_0000349,card_00808,2026-01-21T14:42:33Z,113.69,travel,DE,False,False
txn_0000350,card_00576,2026-01-28T02:53:42Z,49.35,utilities,IN,True,False
txn_0000351,card_00789,2026-01-07T16:40:03Z,144.12,electronics,US,False,False
txn_0000352,card_00478,2026-01-22T18:43:55Z,87.89,pharmacy,IN,False,False
txn_0000353,card_00427,2026-01-17T12:53:27Z,15.99,utilities,SG,False,False
txn_0000354,card_00877,2026-01-18T05:13:22Z,24.85,utilities,AE,False,False
txn_0000355,card_00814,2026-01-26T23:44:11Z,73.63,grocery,DE,False,False
txn_0000356,card_00636,2026-01-30T02:47:26Z,48.12,fuel,GB,True,False
txn_0000357,card_00258,2026-01-19T22:29:20Z,275.62,pharmacy,AE,True,True
txn_0000358,card_00090,2026-01-01T00:55:38Z,159.27,grocery,IN,True,False
txn_0000359,card_00864,2026-01-05T13:38:17Z,223.99,atm_withdrawal,IN,True,False
txn_0000360,card_00543,2026-01-12T03:39:53Z,139.8,pharmacy,DE,False,False
txn_0000361,card_00278,2026-01-25T03:14:27Z,26.37,grocery,US,False,False
txn_0000362,card_00017,2026-01-12T12:21:32Z,43.13,online_retail,SG,False,False
txn_0000363,card_00573,2026-01-25T21:54:41Z,43.4,electronics,US,False,False
txn_0000364,card_00697,2026-01-14T03:26:31Z,10.54,entertainment,GB,False,False
txn_0000365,card_00199,2026-01-02T08:09:06Z,69.39,atm_withdrawal,IN,True,False
txn_0000366,card_00084,2026-01-29T01:08:05Z,72.67,fuel,SG,False,False
txn_0000367,card_00124,2026-01-08T12:19:10Z,221.12,pharmacy,GB,True,False
txn_0000368,card_00579,2026-01-21T18:03:08Z,221.92,grocery,SG,False,False
txn_0000369,card_00457,2026-01-22T13:05:24Z,964.28,electronics,AE,False,False
txn_0000370,card_00520,2026-01-29T10:49:14Z,20.47,online_retail,SG,False,False
txn_0000371,card_00520,2026-01-20T05:02:35Z,1862.1,atm_withdrawal,US,True,False
txn_0000372,card_00832,2026-01-18T04:57:44Z,95.82,online_retail,IN,True,False
txn_0000373,card_00042,2026-01-25T21:12:52Z,77.87,online_retail,US,True,False
txn_0000374,card_00409,2026-01-07T13:22:56Z,14.98,fuel,SG,True,False
txn_0000375,card_00002,2026-01-09T16:37:35Z,24.42,online_retail,SG,True,False
txn_0000376,card_00023,2026-01-11T15:57:52Z,98.96,travel,DE,True,False
txn_0000377,card_00572,2026-01-15T05:11:27Z,25.68,restaurant,AE,True,False
txn_0000378,card_00446,2026-01-05T13:26:57Z,21.54,grocery,DE,True,False
txn_0000379,card_00486,2026-01-29T02:30:31Z,54.57,fuel,SG,True,False
txn_0000380,card_00720,2026-01-05T16:17:35Z,126.5,atm_withdrawal,US,False,False
txn_0000381,card_00823,2026-01-18T16:01:03Z,17.36,travel,GB,True,False
txn_0000382,card_00425,2026-01-21T05:32:15Z,81.63,pharmacy,IN,True,False
txn_0000383,card_00757,2026-01-11T15:21:39Z,183.47,fuel,AE,False,False
txn_0000384,card_00178,2026-01-11T05:36:59Z,86.52,fuel,AE,False,False
txn_0000385,card_00874,2026-01-08T21:30:50Z,94.47,restaurant,GB,False,False
txn_0000386,card_00678,2026-01-12T22:27:56Z,247.27,atm_withdrawal,AE,True,False
txn_0000387,card_00283,2026-01-07T16:13:46Z,155.4,restaurant,US,False,False
txn_0000388,card_00804,2026-01-02T00:49:03Z,187.7,electronics,IN,False,False
txn_0000389,card_00007,2026-01-12T12:33:01Z,106.98,online_retail,US,False,False
txn_0000390,card_00441,2026-01-12T04:05:26Z,27.79,grocery,DE,True,False
txn_0000391,card_00196,2026-01-24T08:27:26Z,122.23,fuel,DE,False,False
txn_0000392,card_00820,2026-01-22T01:13:55Z,76.61,pharmacy,GB,True,False
txn_0000393,card_00515,2026-01-14T16:58:25Z,37.52,travel,IN,True,False
txn_0000394,card_00579,2026-01-11T19:24:01Z,286.74,fuel,DE,False,False
txn_0000395,card_00759,2026-01-05T04:49:41Z,32.9,pharmacy,US,False,False
txn_0000396,card_00117,2026-01-30T03:41:49Z,49.19,grocery,DE,True,False
txn_0000397,card_00635,2026-01-10T21:51:08Z,35.47,travel,SG,True,False
txn_0000398,card_00052,2026-01-12T18:15:25Z,27.72,grocery,IN,True,False
txn_0000399,card_00737,2026-01-03T18:40:18Z,1224.66,grocery,AE,False,False
txn_0000400,card_00572,2026-01-05T21:49:07Z,243.61,pharmacy,DE,True,False
txn_0000401,card_00614,2026-01-17T20:37:41Z,244.53,utilities,SG,False,True
txn_0000402,card_00481,2026-01-01T07:03:24Z,139.36,grocery,AE,False,False
txn_0000403,card_00499,2026-01-15T10:44:58Z,136.25,atm_withdrawal,IN,False,False
txn_0000404,card_00272,2026-01-01T20:28:02Z,10.43,grocery,SG,True,False
txn_0000405,card_00510,2026-01-14T08:33:00Z,126.86,pharmacy,US,False,False
txn_0000406,card_00612,2026-01-16T18:17:31Z,91.65,restaurant,GB,True,False
txn_0000407,card_00717,2026-01-14T08:25:57Z,18.61,fuel,AE,False,False
txn_0000408,card_00406,2026-01-23T17:12:35Z,223.93,travel,GB,True,False
txn_0000409,card_00817,2026-01-19T10:16:32Z,22.32,atm_withdrawal,IN,False,False
txn_0000410,card_00180,2026-01-18T01:26:30Z,52.17,utilities,US,True,False
txn_0000411,card_00828,2026-01-02T23:12:14Z,55.45,restaurant,GB,True,False
txn_0000412,card_00817,2026-01-22T08:13:17Z,40.53,travel,GB,True,False
txn_0000413,card_00550,2026-01-24T21:46:48Z,141.65,electronics,AE,True,False
txn_0000414,card_00509,2026-01-30T14:46:36Z,678.28,grocery,US,False,False
txn_0000415,card_00106,2026-01-28T20:01:21Z,26.82,atm_withdrawal,DE,False,False
txn_0000416,card_00469,2026-01-13T01:31:57Z,486.08,entertainment,AE,False,False
txn_0000417,card_00005,2026-01-08T17:51:18Z,141.7,atm_withdrawal,IN,True,False
txn_0000418,card_00610,2026-01-06T00:27:27Z,143.01,online_retail,SG,True,False
txn_0000419,card_00177,2026-01-13T16:04:49Z,85.57,travel,GB,True,False
txn_0000420,card_00479,2026-01-30T17:51:44Z,153.27,grocery,AE,False,False
txn_0000421,card_00260,2026-01-09T21:47:53Z,14.58,fuel,DE,False,False
txn_0000422,card_00759,2026-01-07T18:31:48Z,144.62,entertainment,DE,True,False
txn_0000423,card_00892,2026-01-16T06:59:29Z,109.79,atm_withdrawal,SG,False,False
txn_0000424,card_00865,2026-01-22T02:15:16Z,13.01,utilities,DE,False,False
txn_0000425,card_00215,2026-01-01T06:41:52Z,97.55,electronics,IN,True,False
txn_0000426,card_00886,2026-01-22T13:15:50Z,135.7,grocery,US,False,False
txn_0000427,card_00096,2026-01-27T21:27:39Z,35.23,fuel,US,True,False
txn_0000428,card_00688,2026-01-16T00:11:03Z,133.47,online_retail,IN,False,False
txn_0000429,card_00658,2026-01-28T14:46:21Z,53.77,utilities,SG,True,False
txn_0000430,card_00456,2026-01-15T02:53:38Z,111.87,grocery,IN,True,True
txn_0000431,card_00684,2026-01-03T14:50:21Z,92.86,atm_withdrawal,AE,False,False
txn_0000432,card_00585,2026-01-09T07:21:13Z,16.54,electronics,US,False,False
txn_0000433,card_00506,2026-01-14T15:43:57Z,48.03,grocery,AE,False,False
txn_0000434,card_00681,2026-01-08T06:38:47Z,76.03,atm_withdrawal,DE,False,False
txn_0000435,card_00535,2026-01-12T22:48:19Z,45.55,travel,GB,True,False
txn_0000436,card_00662,2026-01-10T15:56:14Z,168.92,entertainment,DE,True,False
txn_0000437,card_00896,2026-01-17T22:17:54Z,11.05,utilities,DE,True,False
txn_0000438,card_00537,2026-01-29T02:43:24Z,87.07,grocery,AE,True,False
txn_0000439,card_00896,2026-01-19T10:44:46Z,59.93,electronics,US,True,False
txn_0000440,card_00477,2026-01-23T15:32:23Z,207.66,utilities,AE,True,False
txn_0000441,card_00046,2026-01-09T11:02:42Z,639.71,travel,SG,False,False
txn_0000442,card_00519,2026-01-03T21:51:21Z,134.19,online_retail,US,False,True
txn_0000443,card_00645,2026-01-15T07:50:34Z,175.43,entertainment,SG,True,False
txn_0000444,card_00724,2026-01-27T03:21:09Z,95.72,pharmacy,GB,True,False
txn_0000445,card_00270,2026-01-26T12:33:20Z,74.4,fuel,IN,True,False
txn_0000446,card_00743,2026-01-27T07:12:26Z,79.1,electronics,SG,True,False
txn_0000447,card_00711,2026-01-09T19:22:04Z,41.36,utilities,SG,False,False
txn_0000448,card_00110,2026-01-05T12:08:04Z,132.82,fuel,IN,True,False
txn_0000449,card_00726,2026-01-23T21:50:08Z,117.31,travel,SG,True,False
txn_0000450,card_00094,2026-01-17T16:22:08Z,82.09,grocery,GB,False,False
txn_0000451,card_00070,2026-01-08T01:18:38Z,24.21,restaurant,US,True,False
txn_0000452,card_00131,2026-01-15T03:21:08Z,20.36,pharmacy,US,True,False
txn_0000453,card_00615,2026-01-12T23:27:10Z,415.96,grocery,AE,True,False
txn_0000454,card_00682,2026-01-07T16:49:06Z,20.64,restaurant,DE,False,False
txn_0000455,card_00483,2026-01-06T21:28:05Z,42.79,online_retail,DE,False,False
txn_0000456,card_00628,2026-01-29T00:32:05Z,42.47,online_retail,GB,True,False
txn_0000457,card_00563,2026-01-02T02:42:18Z,282.16,atm_withdrawal,IN,True,False
txn_0000458,card_00120,2026-01-28T06:09:18Z,33.05,restaurant,SG,True,False
txn_0000459,card_00053,2026-01-07T08:33:37Z,25.24,electronics,AE,False,True
txn_0000460,card_00865,2026-01-20T03:58:40Z,538.1,fuel,DE,False,False
txn_0000461,card_00340,2026-01-12T17:58:17Z,77.87,pharmacy,AE,True,False
txn_0000462,card_00088,2026-01-18T13:48:03Z,98.86,electronics,GB,False,False
txn_0000463,card_00885,2026-01-13T22:00:46Z,337.17,restaurant,IN,True,False
txn_0000464,card_00740,2026-01-22T10:08:35Z,35.09,grocery,US,True,False
txn_0000465,card_00500,2026-01-30T10:23:19Z,40.69,electronics,AE,False,False
txn_0000466,card_00699,2026-01-23T22:44:22Z,27.99,travel,DE,True,False
txn_0000467,card_00115,2026-01-16T03:19:57Z,23.29,electronics,US,False,False
txn_0000468,card_00616,2026-01-06T04:40:52Z,51.91,grocery,GB,False,False
txn_0000469,card_00275,2026-01-21T22:32:27Z,48.45,pharmacy,AE,False,False
txn_0000470,card_00047,2026-01-10T06:13:06Z,25.6,restaurant,IN,False,False
txn_0000471,card_00146,2026-01-12T03:05:20Z,18.35,online_retail,US,True,False
txn_0000472,card_00431,2026-01-30T14:07:51Z,49.32,pharmacy,AE,False,False
txn_0000473,card_00870,2026-01-18T20:15:33Z,45.0,fuel,AE,True,False
txn_0000474,card_00055,2026-01-21T09:04:53Z,7.24,utilities,AE,False,False
txn_0000475,card_00638,2026-01-06T06:25:53Z,41.24,electronics,GB,True,False
txn_0000476,card_00286,2026-01-11T23:03:26Z,47.52,grocery,IN,True,False
txn_0000477,card_00531,2026-01-26T18:30:25Z,122.05,utilities,IN,True,False
txn_0000478,card_00012,2026-01-06T18:14:35Z,30.28,travel,AE,True,False
txn_0000479,card_00858,2026-01-17T01:17:01Z,15.1,fuel,IN,False,False
txn_0000480,card_00573,2026-01-17T03:52:10Z,56.02,restaurant,IN,True,False
txn_0000481,card_00057,2026-01-23T19:58:01Z,184.82,pharmacy,DE,False,True
txn_0000482,card_00322,2026-01-29T04:45:44Z,67.95,online_retail,AE,True,False
txn_0000483,card_00718,2026-01-01T14:50:09Z,57.12,travel,IN,False,False
txn_0000484,card_00482,2026-01-11T08:06:35Z,66.71,utilities,IN,False,False
txn_0000485,card_00105,2026-01-21T21:14:17Z,103.38,electronics,US,True,False
txn_0000486,card_00898,2026-01-22T02:15:56Z,318.03,fuel,SG,False,False
txn_0000487,card_00290,2026-01-18T16:02:23Z,21.89,travel,US,True,False
txn_0000488,card_00843,2026-01-13T00:45:30Z,197.56,entertainment,US,True,False
txn_0000489,card_00345,2026-01-16T08:39:27Z,394.91,travel,SG,False,False
txn_0000490,card_00245,2026-01-02T17:54:02Z,1455.6,entertainment,AE,False,False
txn_0000491,card_00091,2026-01-17T00:02:51Z,70.57,fuel,US,True,False
txn_0000492,card_00213,2026-01-30T11:02:24Z,227.85,pharmacy,AE,True,False
txn_0000493,card_00237,2026-01-02T07:48:14Z,41.3,electronics,IN,True,False
txn_0000494,card_00422,2026-01-06T16:05:42Z,13.29,utilities,US,False,False
txn_0000495,card_00582,2026-01-04T19:53:13Z,50.16,restaurant,AE,False,False
txn_0000496,card_00397,2026-01-05T03:29:20Z,140.2,pharmacy,IN,False,False
txn_0000497,card_00389,2026-01-29T06:03:57Z,31.53,electronics,DE,False,False
txn_0000498,card_00447,2026-01-27T00:33:28Z,86.21,grocery,AE,False,False
txn_0000499,card_00225,2026-01-04T08:42:13Z,39.86,grocery,IN,True,False
