transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00597,2026-01-06T13:39:52Z,36.5,pharmacy,SG,False,False
txn_0000326,card_00425,2026-01-04T05:38:23Z,33.96,grocery,US,True,False
txn_0000327,card_00328,2026-01-26T19:01:58Z,64.23,grocery,IN,True,False
txn_0000328,card_00275,2026-01-07T21:25:30Z,97.79,online_retail,SG,True,False
txn_0000329,card_00841,2026-01-11T04:07:07Z,12.58,online_retail,AE,True,False
txn_0000330,card_00518,2026-01-26T13:10:50Z,205.48,travel,AE,True,False
txn_0000331,card_00162,2026-01-03T12:41:41Z,262.09,atm_withdrawal,US,False,False
txn_0000332,card_00553,2026-01-24T02:12:59Z,110.19,online_retail,SG,True,True
txn_0000333,card_00334,2026-01-17T06:44:38Z,57.28,online_retail,SG,False,False
txn_0000334,card_00031,2026-01-28T23:04:09Z,7.99,restaurant,GB,False,False
txn_0000335,card_00711,2026-01-09T03:41:12Z,41.44,electronics,GB,True,False
txn_0000336,card_00302,2026-01-07T18:45:51Z,41.44,grocery,IN,False,False
txn_0000337,card_00417,2026-01-28T02:48:05Z,18.37,grocery,US,True,False
txn_0000338,card_00229,2026-01-08T04:12:14Z,76.74,atm_withdrawal,US,False,False
txn_0000339,card_00841,2026-01-23T00:41:53Z,60.23,utilities,US,True,False
txn_0000340,card_00289,2026-01-02T19:47:27Z,136.56,grocery,GB,True,False
txn_0000341,card_00421,2026-01-08T19:26:15Z,102.42,restaurant,GB,False,False
txn_0000342,card_00230,2026-01-18T17:00:01Z,20.14,entertainment,US,False,False
txn_0000343,card_00755,2026-01-20T05:45:24Z,268.82,fuel,US,True,False
txn_0000344,card_00128,2026-01-27T08:42:43Z,518.08,entertainment,SG,False,False
txn_0000345,card_00385,2026-01-16T19:39:44Z,92.09,online_retail,IN,True,False
txn_0000346,card_00718,2026-01-19T02:36:25Z,226.97,fuel,AE,True,False
txn_0000347,card_00797,2026-01-03T09:08:47Z,297.39,pharmacy,SG,True,False
txn_0000348,card_00846,2026-01-09T15:34:17Z,8.94,grocery,DE,False,False
txn_0000349,card_00156,2026-01-01T15:17:27Z,112.75,electronics,AE,True,False
txn_0000350,card_00292,2026-01-28T21:12:02Z,19.05,electronics,US,True,False
txn_0000351,card_00485,2026-01-08T17:47:36Z,21.51,atm_withdrawal,IN,True,False
txn_0000352,card_00024,2026-01-08T13:05:53Z,45.64,pharmacy,AE,True,False
txn_0000353,card_00466,2026-01-27T22:19:25Z,15.04,restaurant,AE,False,False
txn_0000354,card_00179,2026-01-24T20:58:42Z,6.71,restaurant,DE,True,False
txn_0000355,card_00513,2026-01-26T17:08:26Z,138.5,restaurant,GB,True,False
txn_0000356,card_00716,2026-01-11T06:50:40Z,372.35,atm_withdrawal,DE,False,False
txn_0000357,card_00047,2026-01-09T02:35:55Z,183.3,atm_withdrawal,IN,True,False
txn_0000358,card_00845,2026-01-22T08:30:35Z,235.18,grocery,IN,False,False
txn_0000359,card_00689,2026-01-14T20:51:22Z,41.63,entertainment,SG,True,False
txn_0000360,card_00347,2026-01-03T19:15:54Z,45.21,online_retail,GB,True,False
txn_0000361,card_00314,2026-01-14T09:42:35Z,8.94,utilities,IN,True,False
txn_0000362,card_00328,2026-01-28T20:57:42Z,210.04,electronics,SG,True,False
txn_0000363,card_00439,2026-01-06T06:24:26Z,37.27,grocery,US,True,False
txn_0000364,card_00772,2026-01-02T01:13:56Z,6.93,electronics,GB,True,False
txn_0000365,card_00597,2026-01-18T04:15:04Z,100.76,pharmacy,AE,True,False
txn_0000366,card_00761,2026-01-02T18:40:41Z,941.43,electronics,AE,False,False
txn_0000367,card_00859,2026-01-08T10:07:44Z,61.52,utilities,GB,False,False
txn_0000368,card_00674,2026-01-09T05:39:40Z,184.42,utilities,US,True,False
txn_0000369,card_00655,2026-01-08T03:16:09Z,15.0,travel,DE,True,False
txn_0000370,card_00644,2026-01-06T14:27:34Z,343.72,travel,AE,False,False
txn_0000371,card_00560,2026-01-05T07:46:36Z,16.58,grocery,US,True,False
txn_0000372,card_00323,2026-01-12T18:43:15Z,12.95,electronics,GB,True,False
txn_0000373,card_00682,2026-01-04T08:34:13Z,329.17,fuel,GB,False,False
txn_0000374,card_00120,2026-01-05T15:55:22Z,24.85,entertainment,GB,False,False
txn_0000375,card_00530,2026-01-10T15:12:11Z,20.87,pharmacy,DE,False,False
txn_0000376,card_00035,2026-01-20T19:52:56Z,17.63,atm_withdrawal,US,True,False
txn_0000377,card_00896,2026-01-12T11:16:44Z,210.45,utilities,IN,False,False
txn_0000378,card_00434,2026-01-16T05:33:36Z,25.24,grocery,GB,True,False
txn_0000379,card_00573,2026-01-19T19:39:18Z,34.46,online_retail,AE,True,False
txn_0000380,card_00522,2026-01-28T05:00:26Z,79.49,travel,US,True,False
txn_0000381,card_00530,2026-01-22T07:23:20Z,253.02,restaurant,US,True,False
txn_0000382,card_00275,2026-01-02T10:04:56Z,72.39,entertainment,US,False,False
txn_0000383,card_00025,2026-01-30T23:55:21Z,197.25,electronics,US,False,False
txn_0000384,card_00863,2026-01-21T17:36:12Z,205.09,travel,AE,True,False
txn_0000385,card_00187,2026-01-08T12:08:16Z,26.79,fuel,AE,True,False
txn_0000386,card_00403,2026-01-10T21:49:47Z,127.89,travel,DE,False,False
txn_0000387,card_00704,2026-01-01T03:48:43Z,56.63,online_retail,GB,True,False
txn_0000388,card_00125,2026-01-11T10:49:16Z,290.78,utilities,SG,True,False
txn_0000389,card_00089,2026-01-23T19:07:58Z,34.29,entertainment,GB,True,False
txn_0000390,card_00310,2026-01-21T01:52:32Z,182.24,travel,SG,False,False
txn_0000391,card_00867,2026-01-11T15:14:23Z,306.81,entertainment,SG,True,False
txn_0000392,card_00377,2026-01-21T19:20:49Z,35.9,fuel,US,True,False
txn_0000393,card_00250,2026-01-03T08:37:48Z,20.24,pharmacy,US,False,True
txn_0000394,card_00105,2026-01-03T13:15:59Z,39.71,pharmacy,AE,True,False
txn_0000395,card_00122,2026-01-10T15:19:07Z,306.54,restaurant,IN,True,False
txn_0000396,card_00185,2026-01-15T08:05:57Z,204.19,utilities,IN,False,False
txn_0000397,card_00082,2026-01-16T07:55:57Z,56.21,entertainment,SG,True,False
txn_0000398,card_00141,2026-01-16T02:34:26Z,238.52,online_retail,US,True,False
txn_0000399,card_00528,2026-01-10T21:52:38Z,45.5,atm_withdrawal,GB,True,False
txn_0000400,card_00094,2026-01-11T07:39:54Z,138.7,online_retail,DE,False,False
txn_0000401,card_00260,2026-01-19T03:29:19Z,63.98,online_retail,DE,True,False
txn_0000402,card_00889,2026-01-20T23:25:20Z,77.32,restaurant,IN,True,False
txn_0000403,card_00802,2026-01-27T19:02:22Z,30.68,online_retail,US,False,False
txn_0000404,card_00124,2026-01-05T15:40:22Z,114.42,grocery,AE,False,False
txn_0000405,card_00225,2026-01-20T09:13:28Z,30.15,online_retail,SG,True,False
txn_0000406,card_00673,2026-01-16T07:16:39Z,108.53,pharmacy,IN,True,False
txn_0000407,card_00321,2026-01-13T19:23:25Z,109.5,online_retail,SG,False,False
txn_0000408,card_00549,2026-01-14T06:35:25Z,78.44,electronics,IN,True,False
txn_0000409,card_00664,2026-01-12T23:39:51Z,5.87,electronics,SG,False,False
txn_0000410,card_00580,2026-01-26T21:59:33Z,78.62,atm_withdrawal,SG,True,False
txn_0000411,card_00652,2026-01-19T22:31:19Z,126.57,electronics,IN,True,False
txn_0000412,card_00215,2026-01-08T14:45:57Z,40.23,online_retail,GB,True,False
txn_0000413,card_00134,2026-01-19T20:32:28Z,31.55,fuel,GB,False,False
txn_0000414,card_00623,2026-01-03T06:03:37Z,89.93,travel,GB,True,False
txn_0000415,card_00877,2026-01-10T05:57:33Z,278.04,atm_withdrawal,AE,True,False
txn_0000416,card_00401,2026-01-06T10:56:00Z,784.8,restaurant,AE,True,False
txn_0000417,card_00289,2026-01-05T10:35:17Z,67.57,pharmacy,US,False,False
txn_0000418,card_00473,2026-01-10T05:24:20Z,30.3,electronics,GB,False,False
txn_0000419,card_00797,2026-01-05T00:58:59Z,19.18,grocery,SG,True,False
txn_0000420,card_00504,2026-01-19T12:46:32Z,307.57,pharmacy,AE,True,False
txn_0000421,card_00375,2026-01-30T00:02:55Z,68.4,atm_withdrawal,SG,False,False
txn_0000422,card_00479,2026-01-10T01:14:04Z,10.74,restaurant,US,True,False
txn_0000423,card_00226,2026-01-22T09:15:29Z,85.29,fuel,AE,False,False
txn_0000424,card_00664,2026-01-27T00:13:31Z,30.78,online_retail,GB,True,False
txn_0000425,card_00039,2026-01-04T21:19:18Z,15.64,fuel,US,True,False
txn_0000426,card_00599,2026-01-10T08:03:26Z,76.28,travel,DE,True,False
txn_0000427,card_00433,2026-01-12T20:15:50Z,164.13,electronics,US,True,False
txn_0000428,card_00824,2026-01-16T21:51:51Z,76.65,entertainment,US,True,False
txn_0000429,card_00030,2026-01-05T03:40:06Z,95.97,grocery,GB,True,False
txn_0000430,card_00359,2026-01-17T04:58:36Z,102.6,entertainment,SG,False,False
txn_0000431,card_00420,2026-01-23T15:57:54Z,186.29,entertainment,DE,False,False
txn_0000432,card_00352,2026-01-21T13:31:03Z,103.28,online_retail,AE,False,False
txn_0000433,card_00427,2026-01-24T04:29:47Z,44.29,fuel,US,False,False
txn_0000434,card_00301,2026-01-26T12:48:21Z,126.15,entertainment,IN,False,False
txn_0000435,card_00444,2026-01-10T14:06:24Z,12.07,atm_withdrawal,US,True,False
txn_0000436,card_00424,2026-01-07T17:12:08Z,39.65,pharmacy,GB,True,False
txn_0000437,card_00299,2026-01-22T09:28:27Z,85.83,grocery,AE,False,False
txn_0000438,card_00159,2026-01-20T17:35:41Z,404.36,atm_withdrawal,DE,False,False
txn_0000439,card_00154,2026-01-07T16:32:42Z,158.17,online_retail,SG,True,False
txn_0000440,card_00661,2026-01-02T05:45:39Z,426.05,pharmacy,IN,True,False
txn_0000441,card_00664,2026-01-03T02:35:47Z,86.44,grocery,AE,False,False
txn_0000442,card_00230,2026-01-28T10:15:14Z,17.33,atm_withdrawal,SG,True,False
txn_0000443,card_00155,2026-01-20T03:13:38Z,14.14,travel,US,False,False
txn_0000444,card_00723,2026-01-01T03:37:18Z,37.38,pharmacy,DE,False,False
txn_0000445,card_00552,2026-01-25T22:08:04Z,69.42,travel,GB,True,False
txn_0000446,card_00256,2026-01-23T00:32:14Z,145.78,pharmacy,AE,False,False
txn_0000447,card_00185,2026-01-02T06:25:00Z,34.83,restaurant,SG,True,False
txn_0000448,card_00885,2026-01-20T12:17:13Z,131.36,entertainment,GB,False,False
txn_0000449,card_00180,2026-01-06T06:09:46Z,5.81,fuel,AE,False,False
txn_0000450,card_00390,2026-01-30T04:37:59Z,133.83,entertainment,AE,True,False
txn_0000451,card_00540,2026-01-10T11:05:51Z,269.69,restaurant,US,True,False
txn_0000452,card_00304,2026-01-13T05:28:10Z,36.56,pharmacy,AE,True,False
txn_0000453,card_00619,2026-01-24T07:12:52Z,16.55,utilities,GB,False,False
txn_0000454,card_00212,2026-01-28T16:47:12Z,169.24,electronics,DE,False,False
txn_0000455,card_00412,2026-01-10T03:28:01Z,50.94,atm_withdrawal,SG,True,False
txn_0000456,card_00675,2026-01-16T12:34:07Z,230.49,restaurant,GB,False,False
txn_0000457,card_00585,2026-01-30T10:20:27Z,45.46,electronics,DE,True,False
txn_0000458,card_00051,2026-01-10T06:48:40Z,1276.95,utilities,GB,True,True
txn_0000459,card_00571,2026-01-16T00:14:59Z,58.6,utilities,IN,False,False
txn_0000460,card_00030,2026-01-25T17:13:59Z,59.55,restaurant,IN,False,False
txn_0000461,card_00459,2026-01-08T10:33:10Z,335.22,pharmacy,DE,False,False
txn_0000462,card_00247,2026-01-08T17:11:06Z,237.65,utilities,US,True,False
txn_0000463,card_00305,2026-01-24T21:02:17Z,12.34,utilities,GB,True,False
txn_0000464,card_00208,2026-01-08T08:27:42Z,81.89,atm_withdrawal,SG,True,False
txn_0000465,card_00235,2026-01-23T05:12:38Z,17.75,restaurant,US,False,False
txn_0000466,card_00600,2026-01-19T01:47:21Z,198.93,travel,DE,False,False
txn_0000467,card_00124,2026-01-11T01:55:58Z,301.73,utilities,SG,False,False
txn_0000468,card_00756,2026-01-24T02:48:33Z,55.32,atm_withdrawal,IN,True,False
txn_0000469,card_00631,2026-01-21T09:17:30Z,444.63,fuel,US,True,False
txn_0000470,card_00443,2026-01-28T00:48:05Z,26.77,utilities,DE,True,False
txn_0000471,card_00647,2026-01-19T10:44:26Z,523.8,electronics,SG,True,False
txn_0000472,card_00783,2026-01-26T17:08:23Z,809.91,utilities,AE,True,False
txn_0000473,card_00186,2026-01-11T02:04:51Z,28.66,entertainment,SG,True,False
txn_0000474,card_00461,2026-01-29T06:51:58Z,53.9,pharmacy,DE,False,False
txn_0000475,card_00803,2026-01-18T02:13:07Z,222.78,travel,GB,True,False
txn_0000476,card_00888,2026-01-16T05:19:10Z,215.5,online_retail,GB,True,False
txn_0000477,card_00610,2026-01-09T14:35:20Z,152.94,utilities,IN,True,False
txn_0000478,card_00422,2026-01-13T23:30:15Z,116.93,travel,SG,True,False
txn_0000479,card_00213,2026-01-17T10:37:06Z,10.97,entertainment,AE,True,False
txn_0000480,card_00026,2026-01-06T06:43:05Z,642.32,utilities,SG,False,False
txn_0000481,card_00376,2026-01-18T08:54:23Z,26.46,electronics,US,True,False
txn_0000482,card_00745,2026-01-14T20:02:10Z,59.49,pharmacy,IN,True,False
txn_0000483,card_00126,2026-01-19T23:20:26Z,110.31,entertainment,DE,False,False
txn_0000484,card_00789,2026-01-30T11:12:06Z,158.15,atm_withdrawal,IN,True,False
txn_0000485,card_00240,2026-01-27T08:40:21Z,13.84,grocery,US,False,False
txn_0000486,card_00129,2026-01-05T23:37:52Z,180.17,online_retail,DE,True,False
txn_0000487,card_00239,2026-01-28T14:49:22Z,31.14,atm_withdrawal,US,False,False
txn_0000488,card_00652,2026-01-03T12:48:54Z,9.3,entertainment,SG,True,False
txn_0000489,card_00359,2026-01-17T23:15:37Z,61.27,online_retail,DE,True,False
txn_0000490,card_00541,2026-01-07T09:01:46Z,72.96,entertainment,IN,True,False
txn_0000491,card_00396,2026-01-09T20:20:27Z,72.37,atm_withdrawal,IN,False,False
txn_0000492,card_00814,2026-01-06T08:20:21Z,216.63,utilities,GB,False,False
txn_0000493,card_00843,2026-01-14T18:48:04Z,37.68,electronics,IN,True,False
txn_0000494,card_00346,2026-01-28T15:58:09Z,50.37,restaurant,GB,False,False
txn_0000495,card_00704,2026-01-17T01:03:00Z,109.82,grocery,IN,True,False
txn_0000496,card_00833,2026-01-15T13:55:41Z,71.73,travel,US,False,False
txn_0000497,card_00171,2026-01-23T20:49:39Z,30.11,fuel,DE,True,False
txn_0000498,card_00303,2026-01-07T17:28:10Z,37.4,grocery,GB,True,False
txn_0000499,card_00103,2026-01-25T16:51:36Z,31.56,online_retail,IN,True,False
